Connected to board at 134.84.150.114
trigger_code,timestamp,en_CH0,en_CH1,en_CH2,en_CH3,en_CH4,en_CH5,en_CH6,en_CH7,en_CH8,en_CH9,en_CH10,en_CH11,en_CH12,en_CH13,en_CH14,en_CH15,en_CH16,en_CH17,en_CH18,en_CH19,en_CH20,en_CH21,en_CH22,en_CH23,en_CH24,en_CH25,en_CH26,en_CH27,en_CH28,en_CH29,en_CH30,en_CH31
00800000,0000,5144,4A8A,5028,4195,4D5E,5415,49B9,55AD,52A7,47B9,5203,57DC,4C77,530E,550E,4838,52C2,548F,4722,45A6,4BED,425D,A86E,4F4B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50D0,485E,4D32,414E,4922,53BA,4610,534A,5191,4372,4EDC,55BC,4E4F,5100,52A0,44D0,52BF,524F,45AD,44BE,4CAC,4487,9AE8,5034,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52C0,4B95,4D08,4003,499D,50BB,474C,5159,5165,434F,4DDF,5607,4C47,5092,52F0,432F,4FAC,4FA3,4592,4499,4A5E,40E1,96F5,4E11,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51F2,4B1F,4D63,441F,4AA8,527C,49D2,52F4,52E2,4649,5149,583D,508B,4EEA,5461,47B2,5364,5265,46B2,46A1,4B4B,42F0,E931,5040,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5255,486B,500A,459F,4B59,5631,486A,5388,540A,469D,4E5C,5A0B,4FE2,52F5,553A,4A5D,53DB,534A,46A4,45F9,4D5E,43B0,8454,4F79,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5315,4AB9,4E62,42F9,4CE5,56B1,4956,52A6,520C,496B,5045,58BE,4E10,50B4,56CA,47E6,528B,52D6,4606,46D3,4AE4,42A9,D702,4ECB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50D5,4939,4C47,3F80,49EF,5352,473E,5270,4F2E,460E,4F89,560C,4DA5,539E,522C,463C,5162,51F4,4581,4441,4BE5,4128,87A6,4D5C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,513C,4BF4,4E82,4285,4AFF,525F,4860,55F9,518B,475D,4FB8,585C,4F6C,5251,5597,474D,52BA,51B5,46C8,467C,4D34,44EC,D322,5139,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,53AA,4BBC,4F13,454C,49C0,52FE,493E,5228,50A3,44CF,4EE1,5653,4EE0,50C2,54D0,46FA,53BF,51F1,4625,4753,4C05,4477,A1F2,5198,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5374,4BEF,4FAF,44CB,4B5A,571C,4969,54F6,532C,46D8,4FF8,590A,4DEA,5253,5410,4832,5600,535C,47A6,46A9,4CA0,43B7,AB2D,5227,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,509F,4C03,4F79,43ED,4ADF,542E,47B8,5461,52F1,45F2,4E73,56DC,4E73,5126,552F,47C9,530B,50A7,45C0,4626,4CFF,449D,A64C,5123,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F45,483F,4D2B,432B,4987,5482,471A,51FB,5131,4363,4E0E,5594,4D1B,4F5B,5313,470A,52EE,518B,4575,45D3,4C9E,42BB,015E,6060,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50AF,4A62,523B,4300,4A66,5685,482F,55E2,526A,45A7,4EB1,559C,4E52,5404,544B,4815,533E,5227,469B,45BC,4A83,42D1,D579,50F0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5222,4C75,50E5,425B,4CC5,54B0,4767,5505,52CD,4652,4F31,58DD,4C64,50B7,54D2,4916,5448,5312,481A,4670,4B74,4410,8486,511A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F36,4A54,4DFC,42EF,4A12,5479,46CF,53F2,50F0,459F,4ED0,5890,4DFF,5121,53B6,4768,5356,531B,45BC,4538,4B91,43F4,04F3,5034,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,512F,4B6E,4FAE,43BB,49EC,5538,47E8,5452,51D3,47C5,4E68,57C9,4EA8,51D8,553A,4716,51F6,5327,4767,4675,4B26,43B0,83DD,4E7F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,507E,4AA6,4F1F,440A,49C4,5612,48B9,542D,4FCB,46F1,4EF8,5692,4F32,5136,550A,4514,51C5,54E8,4789,4762,4C60,4678,D104,506A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D2,47AA,4E9C,4268,4AA5,5490,48CF,54D0,52E5,4688,50DF,5829,4E6B,5186,5472,48C1,52AE,528D,46F1,4642,49EC,4164,38A0,4D88,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5225,4BC9,4E63,4253,4A14,542E,47DD,532C,547D,45F3,4E2D,5963,4FA1,53CD,554E,46A0,54BB,5236,4661,4503,4D5A,459B,02BB,4DC8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,520D,4A6F,4EE0,4231,4C1A,5173,483F,541B,5224,4711,4E75,595A,4FDE,5154,4F97,44AD,52A9,54C2,462B,4768,4BAA,428C,9750,4F50,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5194,48DE,4E33,4392,4A7A,561F,48B8,53A2,52B7,468C,5046,57F1,4E19,503E,55CD,483B,5341,52C3,46CE,45F6,4AC3,43F8,84B0,4F85,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51EB,4A65,5147,4365,4BF3,55B9,488B,54BB,5315,4630,5000,5A2F,4F08,5342,5683,4768,5447,53B9,45E8,467C,4BCB,42DD,D4F8,50A1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4FD3,49A0,4B91,4251,4912,51FD,483B,52B5,515A,43F6,4CDA,5648,4D20,5019,53AE,44D4,5229,514A,4692,42FF,4ADD,40D6,A092,4D07,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51CE,49B1,4D83,40D3,48D4,53B5,468B,5407,503C,443B,4B61,561D,4C99,5105,5449,466B,52A7,5419,4836,4687,4DC2,448E,87AA,5102,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50F1,4ACE,4DDA,45B1,4BEE,543D,495D,53CE,5061,4486,4FC1,57BD,4EDE,5052,5469,4421,5279,53CB,440B,4584,4A5B,4117,87BE,4E0F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D6,4A99,4EDC,428D,4A63,56AD,46E5,5545,508A,45A2,4D34,578E,4E6B,5129,5594,47C9,53D8,532D,44FB,4737,4BFC,42F7,7C19,4FCB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4FA9,4C28,4C06,43B0,4946,55BC,47B2,53F7,536E,4600,4DC7,584A,4F2C,5052,5401,46DB,50A5,509A,42D8,4435,4BFF,41FC,7F0C,4E6A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52CF,4AB0,4FDD,4441,4B4A,56AA,4927,5510,538C,478F,4F57,593E,4FC0,5368,5525,4847,5587,52B2,4833,442E,4CC4,436B,D451,518C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5385,4CCD,4E9E,43E5,4B97,5598,4903,5501,52C1,494C,4FE1,593C,4F05,51E3,524A,4720,5387,5367,46A5,4711,4C5E,4531,CA25,4EDD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5011,4A1E,4E56,41A6,4A38,54AB,46C7,53BD,5361,4439,4FDF,5887,4D3F,4E84,53B0,482A,5336,52E0,46A3,4755,4E1B,4444,A087,4F29,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51E3,497E,4C08,4392,4899,5439,44BB,504D,50DA,438A,4E32,5662,4EA5,4FBE,54D5,4774,552B,531A,46AC,4482,4C0D,416C,85CF,4D4E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,520F,4998,4D0E,4380,4850,5248,47BE,512D,4FDF,4686,4C64,5743,4E51,4F7A,5413,4682,5361,544F,46B7,47EC,4CB8,439D,8386,4FD1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52EB,4C7A,5023,4420,4BBD,55A1,4912,548A,52B8,486A,4FB4,5B2B,4E92,52C0,5567,4682,51C4,5361,470D,45C4,4CAA,4355,87CA,4F91,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,500F,4973,4D95,438B,48AD,51A5,46B4,5279,51AC,438B,4D9F,5676,4BBF,4F0E,526C,4470,5323,52FB,44FF,45AA,4E28,4409,C3D5,501D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50BF,4A3F,4F77,439B,4A53,5588,48B7,5420,51E3,4763,501C,57F2,4E5A,5255,51C7,45D3,5187,50A6,470A,43DA,4C00,43EA,809A,504D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51C6,4A85,4DFE,441A,4993,54ED,461A,5598,50EB,460C,4F98,56FE,4BE6,5172,534F,4872,553A,5186,478A,47F7,4B48,444A,BF9C,4F4E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5012,4951,4D7C,3F36,49B3,5380,473F,5314,50ED,45D1,4CFA,55C7,4DC9,5169,5267,472A,5069,500C,462E,4323,4A32,402F,A567,8A66,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5272,4C5D,500A,44BF,49C7,5396,4925,54A9,5360,4833,4FE5,5897,5134,534F,5467,460F,5329,52A8,474B,47D2,4BCE,445E,7946,51E2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50B1,4BB4,5038,40E2,4AC6,52FB,4801,5411,5163,4677,4FD2,569D,4DC8,517D,5197,4652,5109,51F1,4638,443D,4B5F,4231,C20D,4CD7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,545E,4B6F,4F31,42EF,4E13,55F0,4790,53BD,5303,4565,4E97,568E,4FD9,5095,56E4,47DD,54C5,5226,47F1,43A5,4AB1,44FF,B974,4ECA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5064,49F7,4EF9,3E62,4992,550A,471E,5377,5211,434E,4C39,57B6,4E49,523F,52DA,4727,5169,4F31,4538,44FC,4BBD,4379,9813,4EAE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,505B,455C,4E4F,41B0,4A4E,53C5,46D4,540C,5398,453D,4DC0,54E0,4D52,501B,5429,4695,550B,51AC,4730,46C2,4CB9,469F,CB29,4FC8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,53D6,49FB,4F3E,46B7,4950,53B0,486A,545F,537A,4550,4DC2,585C,5070,5263,544C,4878,520E,4F28,43AB,42AD,4926,40B2,7D63,4F26,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5005,4B43,4E28,4209,48F8,5118,46E3,5274,4F63,444D,4F0C,5602,4D3D,5091,51F1,45B9,526F,529B,4610,456D,4CBA,43F9,AA14,4EAC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,520F,4B3D,4FAD,4322,49F1,5308,47B1,550A,50CF,468B,4F61,56ED,4D00,50AA,5201,4785,5362,50F8,463B,4548,4B53,4333,9F4A,4DB0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4EEE,475C,4CB7,4214,486B,5387,47E3,4E9E,51BE,4633,4C32,5606,4B3C,5034,53A0,465C,5272,50BE,44DB,43FA,4B7F,4342,9D87,509A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,53AA,4B3D,4EC6,4434,4CD8,54EB,470F,569F,533F,46B7,5030,5A03,4D02,53D9,53C5,47B8,51EB,5108,4655,444D,4A96,430B,8025,4E8F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F71,4946,4DD3,41E8,48A8,5426,47D6,5454,501F,46D2,4DD6,5844,4E15,5066,5368,4764,53FC,5254,4844,4525,4CD2,42C8,815F,5125,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F3F,4A28,4CD2,4361,4B7F,536A,496C,56C0,52C6,450B,51CA,56FA,4DE2,50D4,5494,476F,5172,52A1,4860,4499,4B73,427E,8904,5144,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52CB,4A58,4F08,43A7,4C3B,534C,4A8E,5469,534C,476E,5082,5AB1,5135,5569,56A9,496A,547F,5502,4846,471A,4E96,451B,AD73,503F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F6E,497C,4D92,439C,47F7,535E,487A,540E,50CA,4498,4FA7,56B0,4D1B,4F43,511D,4607,52EC,531F,46F3,4695,4C46,4327,9021,50BC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5176,491F,4E64,43DA,4AC8,531A,481E,5393,5080,4552,4F10,57FC,4C6E,4FEA,531F,479E,5308,508C,471F,45B3,4989,41C4,8301,4F61,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F05,49B7,4F77,420C,4C3A,52F8,46DF,5335,5363,44B6,4F11,57C0,4D0E,52F4,53F2,483B,54FB,5393,476B,46C1,4DDA,41E4,7C28,4FE6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5177,4872,4EA4,41E2,4AE7,5576,48B0,5251,514A,4711,4F20,5511,4E26,50E3,53D2,46B6,55E0,53D8,47F1,4770,4EAE,4547,8B5F,4FEB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4FAC,4956,4EDA,41B7,4883,4F7B,4706,504A,508D,4495,4CBC,553E,4BB8,5022,538C,474F,53C9,52E5,46DA,4605,4DE2,467B,AE85,5160,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5307,4B64,4DFD,43A2,4CFC,5441,48FE,570E,54E4,4667,4F64,59C3,4E39,507C,5569,4992,524E,5232,4819,457C,4B89,415E,A20C,6041,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51B5,4BAF,4FCD,449A,4C00,523D,4794,5429,51FC,4639,4F49,574F,5032,4FE1,542F,47BA,5235,51D4,4485,4565,499C,4008,8AD7,4D82,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,522A,4A32,5143,4396,49CC,57A1,49DE,5647,52B2,4645,4E9C,579A,4FDC,528E,539F,4812,5382,51A6,4625,447F,4A30,43A8,C4A4,4EFD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,505C,4BA0,4F93,419B,4B7B,5466,4938,54EC,4FAE,4646,4E68,5869,4E9B,51DB,5249,4753,5479,52D2,478B,4450,4C2A,446E,8610,50F2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5136,4982,4ED9,4096,4982,533D,48A3,53D5,507D,465C,503A,562E,4DB3,5156,52ED,4828,54A7,5459,4603,46E7,4CF9,4225,8F19,4D91,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5021,4A8A,4D31,4246,48DE,53F5,47DC,5416,523C,4544,4EC8,56EB,5030,5405,533F,46AF,55BC,54F0,479D,476D,4DC0,4605,E911,5127,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50F8,4CFE,4FDA,43B3,4C0B,54C3,4875,5588,529D,4603,50B5,5941,4E8B,5201,5470,4803,5542,5377,46C3,4572,4D05,41D0,7F9C,515F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,539E,4B99,50FD,43E2,4CDB,5614,47CD,54B7,5432,4773,4FF9,5995,5109,5416,5525,47A3,54F4,52B8,46F9,4683,4B2B,42FD,DFE1,4E5F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D7,4A7F,4D6C,4142,4B82,5568,48F0,51E5,5217,4722,512D,57B3,4DE5,5031,540E,4875,53FD,52E7,4734,44DF,49F7,425A,87D4,50F8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5201,4B75,4F37,437E,4CDF,54EE,4904,53BA,50A5,4687,4F64,5813,4E19,52C6,5421,4887,52F9,51A4,478D,4804,4CFA,4539,267A,5076,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52B2,4B37,4D50,42E3,4AD2,53E8,4843,542E,52CF,44E0,5071,5573,4DFC,50F2,5370,47EC,51D8,522E,462D,479A,4BBD,43CE,8530,4F17,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D9,4ACC,4EBF,41F0,4979,55F6,474D,52A0,5353,45C2,5049,5718,4D36,50C6,523A,455E,4F64,50FD,454A,44F7,4BF6,4141,8DE6,4D8C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4DCE,496D,4B6F,421D,4939,53CD,4818,5308,4F99,447C,4C32,54C1,4B81,50C2,535D,44F1,50F6,52E2,460D,4457,4A10,4291,D309,4E68,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4E20,489A,4B67,4103,48E7,51F1,45A1,5172,50C9,4430,4F03,5582,4E1E,5025,50AC,44E1,54A7,51B6,444D,4453,4A75,420F,984F,5000,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4FFD,4B0C,4D8E,42BC,4B94,5481,4949,5264,5142,4634,5050,58E9,506B,51E1,54DC,47AB,5247,523D,446C,4526,4BF6,432E,8358,4FC8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5076,4B53,4EF3,4223,4D52,545C,47E1,53FD,51D9,45B4,501B,595E,4DEF,51E6,5599,46E2,54B8,54F3,4785,4874,4DBB,4469,0D08,7EAF,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50B0,48E8,4EC8,434F,4B56,5436,479D,549B,50BA,44A5,4D66,573F,4E07,51EC,54CD,4534,50C0,513D,43D7,46B9,4C28,4217,994B,4D22,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51FF,4C1C,50C9,4316,4BF8,5427,47D7,541F,4FD1,489A,518B,5793,4DE0,50E6,53E4,480B,537C,5155,48B3,4564,4C65,4464,A213,505C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5031,4B23,4FBF,4010,4A2F,54F2,485F,5496,517C,475F,4CFB,5641,4F57,5300,54E6,486C,5257,52DA,4637,439A,4C25,427F,AAF7,4DB8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F20,4AA6,4EC0,4140,4824,5589,49DC,53B1,52EA,469C,4F82,579D,4F71,50DE,5386,47D9,5057,4F0B,43D5,455C,4AD9,430D,962A,4D82,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5387,4D3D,4ECF,43B1,4C67,5725,4B74,5625,50E2,4505,5182,5A6B,4D52,512F,57F2,48CF,5303,52E8,4301,44DC,4C16,4158,911D,4F9F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5006,4A63,4CE1,4367,49E1,54E2,4863,5268,51E1,4589,4FA2,55C5,4C95,50AA,5601,458D,533B,539E,468D,46F0,4CC2,4297,D2AD,4EDA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5259,4B5A,4F6F,44E4,4C32,5538,4935,5728,53E6,485D,4E72,5AB5,4EF0,54F6,558B,4964,5610,545E,4825,4801,4D56,44A7,9111,4FBE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F29,48B6,4C0F,41D6,4964,5274,44F0,5120,4EB1,4212,4DC5,5578,4C03,4FEA,5279,47D7,5108,50EA,4626,468A,4BF5,4446,9EC6,4EF8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,523A,48D1,4DA2,421D,4D17,537C,46E0,54F6,52CF,45CE,50D1,5865,4E5C,5199,5523,474F,526D,5289,45DD,4502,4B16,40B2,D32A,4EC7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5038,4929,4FC1,4435,493C,55E7,46F2,5657,51E6,471D,4E85,5775,4ECB,522F,5488,48A9,549A,520E,480E,474F,4CA1,45BB,A3B3,4FD8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F38,485E,4E24,41AC,491C,5482,4791,52D0,4FCF,42A3,4DDA,568A,4C00,533B,542D,4740,520D,5120,46BB,45D9,49F5,409F,8689,4F7A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51B2,4A05,4DAA,40B4,4A92,5533,48FB,536C,4FE1,4629,4EB4,57CC,4D56,5239,5564,4682,54F8,5218,4855,45BA,4D94,444E,7F1D,4F17,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,511D,4C0E,4F1F,4419,4B6C,55C3,4BDE,55CF,532F,46C7,4FB2,586E,4ED6,5463,56D4,47C7,5163,5263,442F,452A,4A8A,4215,0EFE,4EF4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5201,4866,4C1A,4293,4AD0,52B2,4837,52F8,530F,4687,4EBF,5861,4F3B,5311,55A7,47FA,52E5,507B,4371,46DD,4AC1,4265,857D,4D95,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50F0,4A08,4E50,43CD,4AD6,5236,4896,5406,522D,4757,4EB9,5780,4E38,5168,547A,4658,4FCE,4D9B,43E7,4539,4975,41DF,95F9,5EA3,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5215,4A17,4F81,43B5,4C15,533D,47E3,53BB,50CC,4730,4F89,586D,4E5E,535F,541E,46DB,53AE,5176,447C,4733,4CE0,4439,D871,527A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F96,4A64,4CFE,3FF7,4877,52C9,4666,53F6,50A9,44BF,4CBB,5687,4CAE,51B4,533A,4738,5407,51BB,459F,46B3,4C7D,4383,82C5,5DB6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,546B,4CAA,4F60,44CB,48B4,57AC,4A07,5517,53AE,497D,4F4C,59AE,4F96,51A8,5492,4795,528A,518F,47F7,440B,4CD8,4393,AF74,4D5D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4EEB,498F,4F47,3FB2,48D1,540F,47AD,50B1,5073,446E,4CEF,55E5,4D33,4FEF,521F,4563,52E3,5168,46D0,44BC,4C24,442E,CD38,4F48,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,517B,48E6,4E71,43F0,49E7,54C3,468E,547F,5139,4654,4E1F,575B,5034,510C,54E7,488F,53A9,5178,4594,4694,4B51,41A3,FC2D,4E05,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4EDA,4B0A,4CB2,41CF,47B7,53D3,49A3,5520,52B1,4623,4FED,59C3,4E5F,51EA,52E8,483C,51C0,5178,431B,4583,49E5,41F7,D9BE,4DBF,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5120,49B6,4DB8,4388,4893,53B9,4980,544F,51E3,4465,4EE5,5584,5040,5149,52B2,4827,53AF,533D,4674,4501,4971,4492,87E7,4F57,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52B7,4A03,4EA4,43A1,4B17,5564,47E2,5594,536D,45CC,51EF,57EB,4E58,52BF,5284,4907,55A1,5351,47D6,46AC,4FFA,457E,961D,5B2A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F45,4984,4E21,4154,48CE,527C,46C1,5304,4F71,464E,4D05,5434,4BD1,4FF0,538F,45A2,52A5,5248,485A,4539,4BFA,4571,7BD6,8FEB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5326,4B17,4F96,4311,4B01,5506,48A3,5435,5468,44D5,4E87,57F9,4DC7,53C9,55D5,4811,529A,5033,4414,4518,4C2E,40F4,880D,4C84,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50B4,4AD5,4EE2,423E,4AC7,549F,4888,53C2,5285,46FB,5066,5915,5078,527B,569B,4931,5256,51F8,461D,4748,4A91,4397,B72F,50CC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4E2E,48FB,4D9B,408D,486C,52D1,4611,533D,4FEE,44A2,4C4E,56B5,4B81,4EE1,51C0,4797,5265,5109,4498,43FA,4A3E,431B,7BCE,4F44,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5150,4B9F,4EF6,428F,4C7F,5586,47B4,557C,5199,4618,4F70,58E3,518E,53E0,5573,48B3,50E9,52C0,4668,46BF,4CDD,422F,8C15,4DEC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5027,495D,4C20,41AF,48A8,5334,4772,532F,4EC3,44F0,4C43,5580,4E21,5182,5087,455D,5247,4F06,44A2,438F,4B02,4133,D9DA,4D55,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,52E3,490D,4E8C,43D3,4A65,5270,477A,50BD,51AC,45D0,4F7E,54D5,4F69,51A6,554A,48D7,53E3,53B8,460C,47C4,4CE6,42AF,9CF8,4F3A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,533B,4AAC,4F1E,4305,4A63,55CD,4982,5522,52A9,464C,509B,58ED,5200,5172,5358,4A6C,5123,512B,45F1,453A,4AC0,43F3,8A31,4D3E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50A3,4BFC,4E9A,4323,4BA3,553D,4867,54FA,520E,45E1,4FDD,56BF,4FB8,5129,54E9,4B68,51B9,51E9,44F4,4481,4B34,43AF,A1C1,4F37,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D5,4AE6,5054,4412,4AEF,5589,47B1,54DE,5290,4479,4FC7,57E2,4CC9,52FE,53FF,4821,510F,524D,47BC,42C1,4B3E,428E,824E,4DC6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,528A,4A82,4CB2,41A6,49F5,542B,47C4,53FB,5152,45C8,4CFA,55FD,4E47,519E,54B0,486E,5526,530C,45A0,45E2,4D04,43FB,905A,511A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,520F,4975,4D9C,42D0,49AC,5300,47B4,53F3,515C,4448,4E2A,5795,4F59,50ED,5299,466D,51A4,51BB,44F0,4576,4B33,42C6,8A44,4F70,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5128,4B38,4D9C,4382,4937,5364,47C5,53A5,524D,42F7,4DC4,56F2,4CBF,50B8,53FF,455A,509A,514A,4594,46E6,4AE6,4196,986A,5045,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51C4,4B6F,4EA0,40DD,4B30,5347,46EB,5459,51EC,467D,4FD7,57AE,4EE3,502E,51C2,4879,5414,5371,43CD,444F,4A41,4519,801F,5045,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,4F3C,4B26,4B48,43F9,49A9,54A2,46D1,53E2,51BC,4609,4E84,562A,4C37,52FC,5144,4703,52A0,52FB,463E,4692,4E2C,4392,9B23,4DF6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,50A5,4951,4EF6,43ED,4957,52DD,4A17,54FE,54AA,44D7,4D8D,5945,4D94,4FA8,55DB,471B,537C,51C8,4794,45A3,4CB4,4288,B118,511E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5004,4AF9,4D6C,4407,4A2D,5449,4802,533B,500E,4410,4F2A,5504,4C80,5063,548C,4710,51AC,5056,4428,45CD,4C66,432F,8292,4DF2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,5264,4BB2,4F9D,40F4,49AD,5402,4878,52EB,520A,459A,4F10,568C,4FDE,50ED,5249,47BD,537C,507C,4731,444E,4A1B,44B0,8153,501C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,516D,4994,4CB3,3F68,4875,5442,4768,555C,5050,455C,4DCF,55C6,4D3C,5172,5221,44BA,51AA,510C,4614,45F2,4BA1,4433,82E0,519D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0000,51D0,4AFF,4F54,42AD,4D4D,552B,4863,547A,5037,4704,4FE4,5735,4D89,5261,555B,475E,541F,532A,47AC,4604,496F,44EA,C7F4,4F49,0000,0000,0000,0000,0000,0000,0000,0000
